tid,vid,tname,vname,otid,ovid,otname,ovname
66000130,018,臺中市沙鹿區,清泉里,10006050,018,臺中縣沙鹿鎮,清泉里
66000130,019,臺中市沙鹿區,西勢里,10006050,019,臺中縣沙鹿鎮,西勢里
66000130,020,臺中市沙鹿區,興安里,10006050,020,臺中縣沙鹿鎮,興安里
66000130,021,臺中市沙鹿區,三鹿里,10006050,021,臺中縣沙鹿鎮,三鹿里
,,,,,,,
66000140,001,臺中市梧棲區,頂寮里,10006060,001,臺中縣梧棲鎮,頂寮里
66000140,002,臺中市梧棲區,下寮里,10006060,002,臺中縣梧棲鎮,下寮里
66000140,003,臺中市梧棲區,中正里,10006060,003,臺中縣梧棲鎮,中正里
66000140,004,臺中市梧棲區,中和里,10006060,004,臺中縣梧棲鎮,中和里
66000140,005,臺中市梧棲區,文化里,10006060,005,臺中縣梧棲鎮,文化里
66000140,006,臺中市梧棲區,安仁里,10006060,006,臺中縣梧棲鎮,安仁里
66000140,007,臺中市梧棲區,草湳里,10006060,007,臺中縣梧棲鎮,草湳里
66000140,008,臺中市梧棲區,南簡里,10006060,008,臺中縣梧棲鎮,南簡里
66000140,009,臺中市梧棲區,福德里,10006060,009,臺中縣梧棲鎮,福德里
66000140,010,臺中市梧棲區,大庄里,10006060,010,臺中縣梧棲鎮,大庄里
66000140,011,臺中市梧棲區,大村里,10006060,011,臺中縣梧棲鎮,大村里
66000140,012,臺中市梧棲區,興農里,10006060,012,臺中縣梧棲鎮,興農里
66000140,013,臺中市梧棲區,永寧里,10006060,013,臺中縣梧棲鎮,永寧里
66000140,014,臺中市梧棲區,永安里,10006060,014,臺中縣梧棲鎮,永安里
,,,,,,,
66000150,001,臺中市后里區,廣福里,10006070,001,臺中縣后里鄉,廣福村
66000150,002,臺中市后里區,仁里里,10006070,002,臺中縣后里鄉,仁里村
66000150,003,臺中市后里區,義里里,10006070,003,臺中縣后里鄉,義里村
66000150,004,臺中市后里區,后里里,10006070,004,臺中縣后里鄉,后里村
66000150,005,臺中市后里區,厚里里,10006070,005,臺中縣后里鄉,厚里村
66000150,006,臺中市后里區,墩東里,10006070,006,臺中縣后里鄉,墩東村
66000150,007,臺中市后里區,墩西里,10006070,007,臺中縣后里鄉,墩西村
66000150,008,臺中市后里區,墩南里,10006070,008,臺中縣后里鄉,墩南村
66000150,009,臺中市后里區,墩北里,10006070,009,臺中縣后里鄉,墩北村
66000150,010,臺中市后里區,中和里,10006070,010,臺中縣后里鄉,中和村
66000150,011,臺中市后里區,舊社里,10006070,011,臺中縣后里鄉,舊社村
66000150,012,臺中市后里區,聯合里,10006070,012,臺中縣后里鄉,聯合村
66000150,013,臺中市后里區,太平里,10006070,013,臺中縣后里鄉,太平村
66000150,014,臺中市后里區,眉山里,10006070,014,臺中縣后里鄉,眉山村
66000150,015,臺中市后里區,泰安里,10006070,016,臺中縣后里鄉,泰安村
66000150,016,臺中市后里區,公館里,10006070,017,臺中縣后里鄉,公館村
66000150,017,臺中市后里區,月眉里,10006070,018,臺中縣后里鄉,月眉村
66000150,018,臺中市后里區,義德里,10006070,019,臺中縣后里鄉,義德村
,,,,,,,
66000160,001,臺中市神岡區,神岡里,10006080,001,臺中縣神岡鄉,神岡村
66000160,002,臺中市神岡區,庄前里,10006080,002,臺中縣神岡鄉,庄前村
66000160,003,臺中市神岡區,北庄里,10006080,003,臺中縣神岡鄉,北庄村
66000160,004,臺中市神岡區,庄後里,10006080,004,臺中縣神岡鄉,庄後村
66000160,005,臺中市神岡區,社口里,10006080,005,臺中縣神岡鄉,社口村
66000160,006,臺中市神岡區,社南里,10006080,006,臺中縣神岡鄉,社南村
66000160,007,臺中市神岡區,三角里,10006080,007,臺中縣神岡鄉,三角村
66000160,008,臺中市神岡區,岸裡里,10006080,008,臺中縣神岡鄉,岸裡村
66000160,009,臺中市神岡區,大社里,10006080,009,臺中縣神岡鄉,大社村
66000160,010,臺中市神岡區,豐洲里,10006080,010,臺中縣神岡鄉,豐洲村
66000160,011,臺中市神岡區,神洲里,10006080,011,臺中縣神岡鄉,神洲村
66000160,012,臺中市神岡區,溪洲里,10006080,012,臺中縣神岡鄉,溪洲村
66000160,013,臺中市神岡區,圳前里,10006080,013,臺中縣神岡鄉,圳前村
66000160,014,臺中市神岡區,新庄里,10006080,014,臺中縣神岡鄉,新庄村
66000160,015,臺中市神岡區,圳堵里,10006080,015,臺中縣神岡鄉,圳堵村
66000160,016,臺中市神岡區,山皮里,10006080,016,臺中縣神岡鄉,山皮村
,,,,,,,
66000170,001,臺中市潭子區,潭陽里,10006090,001,臺中縣潭子鄉,潭陽村
66000170,002,臺中市潭子區,潭秀里,10006090,002,臺中縣潭子鄉,潭秀村
66000170,003,臺中市潭子區,潭北里,10006090,003,臺中縣潭子鄉,潭北村
66000170,004,臺中市潭子區,福仁里,10006090,004,臺中縣潭子鄉,福仁村
66000170,005,臺中市潭子區,頭家里,10006090,005,臺中縣潭子鄉,頭家村
66000170,006,臺中市潭子區,甘蔗里,10006090,006,臺中縣潭子鄉,甘蔗村
66000170,007,臺中市潭子區,東寶里,10006090,007,臺中縣潭子鄉,東寶村
66000170,008,臺中市潭子區,大富里,10006090,008,臺中縣潭子鄉,大富村
66000170,009,臺中市潭子區,大豐里,10006090,009,臺中縣潭子鄉,大豐村
66000170,010,臺中市潭子區,栗林里,10006090,010,臺中縣潭子鄉,栗林村
66000170,011,臺中市潭子區,嘉仁里,10006090,011,臺中縣潭子鄉,嘉仁村
66000170,012,臺中市潭子區,新田里,10006090,012,臺中縣潭子鄉,新田村
66000170,013,臺中市潭子區,聚興里,10006090,013,臺中縣潭子鄉,聚興村
66000170,014,臺中市潭子區,頭家東里,10006090,014,臺中縣潭子鄉,頭家東村
66000170,015,臺中市潭子區,家興里,10006090,015,臺中縣潭子鄉,家興村
66000170,016,臺中市潭子區,家福里,10006090,016,臺中縣潭子鄉,家福村
,,,,,,,
66000180,001,臺中市大雅區,大雅里,10006100,001,臺中縣大雅鄉,大雅村
66000180,002,臺中市大雅區,員林里,10006100,002,臺中縣大雅鄉,員林村
66000180,003,臺中市大雅區,六寶里,10006100,003,臺中縣大雅鄉,六寶村
66000180,004,臺中市大雅區,秀山里,10006100,004,臺中縣大雅鄉,秀山村
66000180,005,臺中市大雅區,忠義里,10006100,005,臺中縣大雅鄉,忠義村
66000180,006,臺中市大雅區,橫山里,10006100,006,臺中縣大雅鄉,橫山村
66000180,007,臺中市大雅區,三和里,10006100,007,臺中縣大雅鄉,三和村
66000180,008,臺中市大雅區,西寶里,10006100,008,臺中縣大雅鄉,西寶村
66000180,009,臺中市大雅區,上楓里,10006100,009,臺中縣大雅鄉,上楓村
66000180,010,臺中市大雅區,二和里,10006100,010,臺中縣大雅鄉,二和村
66000180,011,臺中市大雅區,四德里,10006100,011,臺中縣大雅鄉,四德村
66000180,012,臺中市大雅區,上雅里,10006100,012,臺中縣大雅鄉,上雅村
66000180,013,臺中市大雅區,文雅里,10006100,013,臺中縣大雅鄉,文雅村
66000180,014,臺中市大雅區,大楓里,10006100,014,臺中縣大雅鄉,大楓村
66000180,015,臺中市大雅區,雅楓里,10006100,015,臺中縣大雅鄉,雅楓村
,,,,,,,
66000190,001,臺中市新社區,新社里,10006110,001,臺中縣新社鄉,新社村
66000190,002,臺中市新社區,復盛里,10006110,002,臺中縣新社鄉,復盛村
66000190,003,臺中市新社區,中正里,10006110,003,臺中縣新社鄉,中正村
66000190,004,臺中市新社區,月湖里,10006110,004,臺中縣新社鄉,月湖村
66000190,005,臺中市新社區,崑山里,10006110,005,臺中縣新社鄉,崑山村
66000190,006,臺中市新社區,大南里,10006110,006,臺中縣新社鄉,大南村
66000190,007,臺中市新社區,永源里,10006110,007,臺中縣新社鄉,永源村
66000190,008,臺中市新社區,中興里,10006110,008,臺中縣新社鄉,中興村
66000190,009,臺中市新社區,協成里,10006110,009,臺中縣新社鄉,協成村
66000190,010,臺中市新社區,東興里,10006110,010,臺中縣新社鄉,東興村
66000190,011,臺中市新社區,慶西里,10006110,011,臺中縣新社鄉,慶西村
66000190,012,臺中市新社區,中和里,10006110,012,臺中縣新社鄉,中和村
66000190,013,臺中市新社區,福興里,10006110,013,臺中縣新社鄉,福興村
,,,,,,,
66000200,001,臺中市石岡區,石岡里,10006120,001,臺中縣石岡鄉,石岡村
66000200,002,臺中市石岡區,萬安里,10006120,002,臺中縣石岡鄉,萬安村
66000200,003,臺中市石岡區,九房里,10006120,003,臺中縣石岡鄉,九房村
66000200,004,臺中市石岡區,金星里,10006120,004,臺中縣石岡鄉,金星村
66000200,005,臺中市石岡區,龍興里,10006120,005,臺中縣石岡鄉,龍興村
66000200,006,臺中市石岡區,萬興里,10006120,006,臺中縣石岡鄉,萬興村
66000200,007,臺中市石岡區,梅子里,10006120,007,臺中縣石岡鄉,梅子村
66000200,008,臺中市石岡區,土牛里,10006120,008,臺中縣石岡鄉,土牛村
66000200,009,臺中市石岡區,德興里,10006120,009,臺中縣石岡鄉,德興村
66000200,010,臺中市石岡區,和盛里,10006120,010,臺中縣石岡鄉,和盛村
,,,,,,,
66000210,001,臺中市外埔區,永豐里,10006130,001,臺中縣外埔鄉,永豐村
66000210,002,臺中市外埔區,六分里,10006130,002,臺中縣外埔鄉,六分村
66000210,003,臺中市外埔區,三崁里,10006130,003,臺中縣外埔鄉,三崁村
66000210,004,臺中市外埔區,大同里,10006130,004,臺中縣外埔鄉,大同村
66000210,005,臺中市外埔區,水美里,10006130,005,臺中縣外埔鄉,水美村
66000210,006,臺中市外埔區,大東里,10006130,006,臺中縣外埔鄉,大東村
66000210,007,臺中市外埔區,馬鳴里,10006130,007,臺中縣外埔鄉,馬鳴村
66000210,008,臺中市外埔區,中山里,10006130,008,臺中縣外埔鄉,中山村
66000210,009,臺中市外埔區,鐵山里,10006130,009,臺中縣外埔鄉,鐵山村
66000210,010,臺中市外埔區,土城里,10006130,010,臺中縣外埔鄉,土城村
66000210,011,臺中市外埔區,廍子里,10006130,011,臺中縣外埔鄉,廍子村
,,,,,,,
66000220,001,臺中市大安區,南埔里,10006140,001,臺中縣大安鄉,南埔村
66000220,002,臺中市大安區,南庄里,10006140,002,臺中縣大安鄉,南庄村
66000220,003,臺中市大安區,中庄里,10006140,003,臺中縣大安鄉,中庄村
66000220,004,臺中市大安區,龜壳里,10006140,004,臺中縣大安鄉,龜壳里
66000220,005,臺中市大安區,福興里,10006140,005,臺中縣大安鄉,福興村
66000220,006,臺中市大安區,東安里,10006140,006,臺中縣大安鄉,東安村
66000220,007,臺中市大安區,頂安里,10006140,007,臺中縣大安鄉,頂安村
66000220,008,臺中市大安區,永安里,10006140,008,臺中縣大安鄉,永安村
66000220,009,臺中市大安區,福住里,10006140,009,臺中縣大安鄉,福住村
66000220,010,臺中市大安區,海墘里,10006140,010,臺中縣大安鄉,海墘村
66000220,011,臺中市大安區,西安里,10006140,011,臺中縣大安鄉,西安村
66000220,012,臺中市大安區,松雅里,10006140,012,臺中縣大安鄉,松雅村
,,,,,,,
66000230,001,臺中市烏日區,烏日里,10006150,001,臺中縣烏日鄉,烏日村
66000230,002,臺中市烏日區,湖日里,10006150,002,臺中縣烏日鄉,湖日村
66000230,003,臺中市烏日區,三和里,10006150,003,臺中縣烏日鄉,三和村
66000230,004,臺中市烏日區,榮泉里,10006150,004,臺中縣烏日鄉,榮泉村
66000230,005,臺中市烏日區,學田里,10006150,005,臺中縣烏日鄉,學田村
66000230,006,臺中市烏日區,九德里,10006150,006,臺中縣烏日鄉,九德村
66000230,007,臺中市烏日區,仁德里,10006150,007,臺中縣烏日鄉,仁德村
66000230,008,臺中市烏日區,前竹里,10006150,008,臺中縣烏日鄉,前竹村
66000230,009,臺中市烏日區,五光里,10006150,009,臺中縣烏日鄉,五光村
66000230,010,臺中市烏日區,光明里,10006150,010,臺中縣烏日鄉,光明村
66000230,011,臺中市烏日區,東園里,10006150,011,臺中縣烏日鄉,東園村
66000230,012,臺中市烏日區,溪埧里,10006150,012,臺中縣烏日鄉,溪埧村
66000230,013,臺中市烏日區,螺潭里,10006150,013,臺中縣烏日鄉,螺潭村
66000230,014,臺中市烏日區,北里里,10006150,014,臺中縣烏日鄉,北里村
66000230,015,臺中市烏日區,南里里,10006150,015,臺中縣烏日鄉,南里村
66000230,016,臺中市烏日區,溪尾里,10006150,016,臺中縣烏日鄉,溪尾村
,,,,,,,
66000240,001,臺中市大肚區,王田里,10006160,001,臺中縣大肚鄉,王田村
66000240,002,臺中市大肚區,中和里,10006160,002,臺中縣大肚鄉,中和村
66000240,003,臺中市大肚區,福山里,10006160,003,臺中縣大肚鄉,福山村
66000240,004,臺中市大肚區,營埔里,10006160,004,臺中縣大肚鄉,營埔村
66000240,005,臺中市大肚區,社腳里,10006160,005,臺中縣大肚鄉,社腳村
66000240,006,臺中市大肚區,新興里,10006160,006,臺中縣大肚鄉,新興村
66000240,007,臺中市大肚區,大東里,10006160,007,臺中縣大肚鄉,大東村
66000240,008,臺中市大肚區,大肚里,10006160,008,臺中縣大肚鄉,大肚村
66000240,009,臺中市大肚區,永和里,10006160,009,臺中縣大肚鄉,永和村
66000240,010,臺中市大肚區,磺溪里,10006160,010,臺中縣大肚鄉,磺溪村
66000240,011,臺中市大肚區,永順里,10006160,011,臺中縣大肚鄉,永順村
66000240,012,臺中市大肚區,成功里,10006160,012,臺中縣大肚鄉,成功村
66000240,013,臺中市大肚區,山陽里,10006160,013,臺中縣大肚鄉,山陽村
66000240,014,臺中市大肚區,頂街里,10006160,014,臺中縣大肚鄉,頂街村
66000240,015,臺中市大肚區,瑞井里,10006160,015,臺中縣大肚鄉,瑞井村
66000240,016,臺中市大肚區,蔗廍里,10006160,016,臺中縣大肚鄉,蔗廍村
66000240,017,臺中市大肚區,自強里,10006160,017,臺中縣大肚鄉,自強村
,,,,,,,
66000250,001,臺中市龍井區,竹坑里,10006170,001,臺中縣龍井鄉,竹坑村
66000250,002,臺中市龍井區,龍東里,10006170,002,臺中縣龍井鄉,龍東村
66000250,003,臺中市龍井區,龍西里,10006170,003,臺中縣龍井鄉,龍西村
66000250,004,臺中市龍井區,田中里,10006170,004,臺中縣龍井鄉,田中村
66000250,005,臺中市龍井區,福田里,10006170,005,臺中縣龍井鄉,福田村
66000250,006,臺中市龍井區,麗水里,10006170,006,臺中縣龍井鄉,麗水村
66000250,007,臺中市龍井區,龍津里,10006170,007,臺中縣龍井鄉,龍津村
66000250,008,臺中市龍井區,三德里,10006170,008,臺中縣龍井鄉,三德村
66000250,009,臺中市龍井區,忠和里,10006170,009,臺中縣龍井鄉,忠和村
66000250,010,臺中市龍井區,山腳里,10006170,010,臺中縣龍井鄉,山腳村
66000250,011,臺中市龍井區,龍泉里,10006170,011,臺中縣龍井鄉,龍泉村
66000250,012,臺中市龍井區,龍崗里,10006170,012,臺中縣龍井鄉,龍崗村
66000250,013,臺中市龍井區,新庄里,10006170,013,臺中縣龍井鄉,新庄村
66000250,014,臺中市龍井區,南寮里,10006170,014,臺中縣龍井鄉,南寮村
66000250,015,臺中市龍井區,新東里,10006170,015,臺中縣龍井鄉,新東村
66000250,016,臺中市龍井區,東海里,10006170,016,臺中縣龍井鄉,東海村
,,,,,,,
66000260,001,臺中市霧峰區,桐林里,10006180,001,臺中縣霧峰鄉,桐林村
66000260,002,臺中市霧峰區,吉峰里,10006180,002,臺中縣霧峰鄉,吉峰村
66000260,003,臺中市霧峰區,甲寅里,10006180,003,臺中縣霧峰鄉,甲寅村
66000260,004,臺中市霧峰區,本鄉里,10006180,004,臺中縣霧峰鄉,本鄉村
66000260,005,臺中市霧峰區,中正里,10006180,005,臺中縣霧峰鄉,中正村
66000260,006,臺中市霧峰區,錦榮里,10006180,006,臺中縣霧峰鄉,錦榮村
66000260,007,臺中市霧峰區,萊園里,10006180,007,臺中縣霧峰鄉,萊園村
66000260,008,臺中市霧峰區,本堂里,10006180,008,臺中縣霧峰鄉,本堂村
66000260,009,臺中市霧峰區,坑口里,10006180,009,臺中縣霧峰鄉,坑口村
66000260,010,臺中市霧峰區,北柳里,10006180,010,臺中縣霧峰鄉,北柳村
66000260,011,臺中市霧峰區,南柳里,10006180,011,臺中縣霧峰鄉,南柳村
66000260,012,臺中市霧峰區,四德里,10006180,012,臺中縣霧峰鄉,四德村
66000260,013,臺中市霧峰區,五福里,10006180,013,臺中縣霧峰鄉,五福村
66000260,014,臺中市霧峰區,萬豐里,10006180,014,臺中縣霧峰鄉,萬豐村
66000260,015,臺中市霧峰區,舊正里,10006180,015,臺中縣霧峰鄉,舊正村
66000260,016,臺中市霧峰區,峰谷里,10006180,016,臺中縣霧峰鄉,峰谷村
66000260,017,臺中市霧峰區,六股里,10006180,017,臺中縣霧峰鄉,六股村
66000260,018,臺中市霧峰區,丁台里,10006180,018,臺中縣霧峰鄉,丁台村
66000260,019,臺中市霧峰區,北勢里,10006180,019,臺中縣霧峰鄉,北勢村
66000260,020,臺中市霧峰區,南勢里,10006180,020,臺中縣霧峰鄉,南勢村
,,,,,,,
66000270,001,臺中市太平區,太平里,10006190,001,臺中縣太平市,太平里
66000270,002,臺中市太平區,長億里,10006190,002,臺中縣太平市,長億里
66000270,003,臺中市太平區,中平里,10006190,003,臺中縣太平市,中平里
66000270,004,臺中市太平區,中興里,10006190,004,臺中縣太平市,中興里
66000270,005,臺中市太平區,建國里,10006190,005,臺中縣太平市,建國里
66000270,006,臺中市太平區,東平里,10006190,006,臺中縣太平市,東平里
66000270,007,臺中市太平區,宜欣里,10006190,007,臺中縣太平市,宜欣里
66000270,008,臺中市太平區,中山里,10006190,008,臺中縣太平市,中山里
66000270,009,臺中市太平區,坪林里,10006190,009,臺中縣太平市,坪林里
66000270,010,臺中市太平區,光華里,10006190,010,臺中縣太平市,光華里
66000270,011,臺中市太平區,新坪里,10006190,011,臺中縣太平市,新坪里
66000270,012,臺中市太平區,新光里,10006190,012,臺中縣太平市,新光里
66000270,013,臺中市太平區,新福里,10006190,013,臺中縣太平市,新福里
66000270,014,臺中市太平區,頭汴里,10006190,014,臺中縣太平市,頭汴里
66000270,015,臺中市太平區,東汴里,10006190,015,臺中縣太平市,東汴里
66000270,016,臺中市太平區,興隆里,10006190,016,臺中縣太平市,興隆里
66000270,017,臺中市太平區,光隆里,10006190,017,臺中縣太平市,光隆里
66000270,018,臺中市太平區,德隆里,10006190,018,臺中縣太平市,德隆里
66000270,019,臺中市太平區,黃竹里,10006190,019,臺中縣太平市,黃竹里
66000270,020,臺中市太平區,永成里,10006190,020,臺中縣太平市,永成里
66000270,021,臺中市太平區,永平里,10006190,021,臺中縣太平市,永平里
66000270,022,臺中市太平區,成功里,10006190,022,臺中縣太平市,成功里
66000270,023,臺中市太平區,東和里,10006190,023,臺中縣太平市,東和里
66000270,024,臺中市太平區,中政里,10006190,024,臺中縣太平市,中政里
66000270,025,臺中市太平區,平安里,10006190,025,臺中縣太平市,平安里
66000270,026,臺中市太平區,建興里,10006190,026,臺中縣太平市,建興里
66000270,027,臺中市太平區,新興里,10006190,027,臺中縣太平市,新興里
66000270,028,臺中市太平區,新高里,10006190,028,臺中縣太平市,新高里
66000270,029,臺中市太平區,新吉里,10006190,029,臺中縣太平市,新吉里
66000270,030,臺中市太平區,新城里,10006190,030,臺中縣太平市,新城里
66000270,031,臺中市太平區,宜佳里,10006190,031,臺中縣太平市,宜佳里
66000270,032,臺中市太平區,宜昌里,10006190,032,臺中縣太平市,宜昌里
66000270,033,臺中市太平區,光明里,10006190,033,臺中縣太平市,光明里
66000270,034,臺中市太平區,豐年里,10006190,034,臺中縣太平市,豐年里
66000270,035,臺中市太平區,大興里,10006190,035,臺中縣太平市,大興里
66000270,036,臺中市太平區,勤益里,10006190,036,臺中縣太平市,勤益里
66000270,037,臺中市太平區,聖和里,10006190,037,臺中縣太平市,聖和里
66000270,038,臺中市太平區,福隆里,10006190,038,臺中縣太平市,福隆里
66000270,039,臺中市太平區,永隆里,10006190,039,臺中縣太平市,永隆里
,,,,,,,
66000280,001,臺中市大里區,大里里,10006200,001,臺中縣大里市,大里里
66000280,002,臺中市大里區,新里里,10006200,002,臺中縣大里市,新里里
66000280,003,臺中市大里區,樹王里,10006200,003,臺中縣大里市,樹王里
66000280,004,臺中市大里區,東興里,10006200,004,臺中縣大里市,東興里
66000280,005,臺中市大里區,祥興里,10006200,005,臺中縣大里市,祥興里
66000280,006,臺中市大里區,日新里,10006200,006,臺中縣大里市,日新里
66000280,007,臺中市大里區,西榮里,10006200,007,臺中縣大里市,西榮里
66000280,008,臺中市大里區,內新里,10006200,008,臺中縣大里市,內新里
66000280,009,臺中市大里區,東昇里,10006200,009,臺中縣大里市,東昇里
66000280,010,臺中市大里區,立仁里,10006200,010,臺中縣大里市,立仁里
66000280,011,臺中市大里區,新仁里,10006200,011,臺中縣大里市,新仁里
66000280,012,臺中市大里區,大元里,10006200,012,臺中縣大里市,大元里
66000280,013,臺中市大里區,夏田里,10006200,013,臺中縣大里市,夏田里
66000280,014,臺中市大里區,仁化里,10006200,014,臺中縣大里市,仁化里
66000280,015,臺中市大里區,健民里,10006200,015,臺中縣大里市,健民里
66000280,016,臺中市大里區,塗城里,10006200,016,臺中縣大里市,塗城里
66000280,017,臺中市大里區,瑞城里,10006200,017,臺中縣大里市,瑞城里
66000280,018,臺中市大里區,金城里,10006200,018,臺中縣大里市,金城里
66000280,019,臺中市大里區,東湖里,10006200,019,臺中縣大里市,東湖里
66000280,020,臺中市大里區,西湖里,10006200,020,臺中縣大里市,西湖里
66000280,021,臺中市大里區,國光里,10006200,021,臺中縣大里市,國光里
66000280,022,臺中市大里區,大明里,10006200,022,臺中縣大里市,大明里
66000280,023,臺中市大里區,永隆里,10006200,023,臺中縣大里市,永隆里
66000280,024,臺中市大里區,長榮里,10006200,024,臺中縣大里市,長榮里
66000280,025,臺中市大里區,中新里,10006200,025,臺中縣大里市,中新里
66000280,026,臺中市大里區,立德里,10006200,026,臺中縣大里市,立德里
66000280,027,臺中市大里區,仁德里,10006200,027,臺中縣大里市,仁德里
,,,,,,,
66000290,001,臺中市和平區,南勢里,10006210,001,臺中縣和平鄉,南勢村
66000290,002,臺中市和平區,天輪里,10006210,002,臺中縣和平鄉,天輪村
66000290,003,臺中市和平區,博愛里,10006210,003,臺中縣和平鄉,博愛村
66000290,004,臺中市和平區,中坑里,10006210,004,臺中縣和平鄉,中坑村
66000290,005,臺中市和平區,自由里,10006210,005,臺中縣和平鄉,自由村
66000290,006,臺中市和平區,達觀里,10006210,006,臺中縣和平鄉,達觀村
66000290,007,臺中市和平區,梨山里,10006210,007,臺中縣和平鄉,梨山村
66000290,008,臺中市和平區,平等里,10006210,008,臺中縣和平鄉,平等村
